target_id,account_id,dt,target_definition,recommended_channel,strategy_version,prior_broken_ptp,payment_id,payment_dt,amount,paid_7d
TGT0044713,ACC0005296,2026-01-02,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0044702,ACC0020053,2026-01-02,DPD>=60,FIELD,v1,False,,,,False
TGT0023547,ACC0019143,2026-01-02,HIGH_RISK,SMS,v3,False,,,,False
TGT0024508,ACC0001499,2026-01-02,DPD>=60,WHATSAPP,v1,False,,,,False
TGT0025209,ACC0000799,2026-01-02,DPD>=30,WHATSAPP,legacy,False,,,,False
TGT0023571,ACC0012175,2026-01-02,HIGH_RISK,SMS,v1,False,,,,False
TGT0021420,ACC0002762,2026-01-02,DPD>=60,FIELD,legacy,False,,,,False
TGT0026326,ACC0013814,2026-01-02,DPD>=60,VOICE,v3,False,,,,False
TGT0025119,ACC0020525,2026-01-02,DPD>=30,SMS,v3,False,,,,False
TGT0015868,ACC0013945,2026-01-02,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0041862,ACC0026778,2026-01-02,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0019523,ACC0019479,2026-01-02,NPA,VOICE,v3,False,,,,False
TGT0031515,ACC0029504,2026-01-02,NPA,WHATSAPP,v1,False,,,,False
TGT0031063,ACC0000198,2026-01-02,DPD>=60,SMS,v1,False,,,,False
TGT0029770,ACC0001975,2026-01-02,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0007963,ACC0004239,2026-01-02,DPD>=60,WHATSAPP,v1,False,,,,False
TGT0027635,ACC0016450,2026-01-02,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0028164,ACC0013949,2026-01-02,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0004963,ACC0024762,2026-01-02,DPD>=30,SMS,v3,False,,,,False
TGT0030864,ACC0014460,2026-01-02,DPD>=30,SMS,v3,False,,,,False
TGT0027598,ACC0029656,2026-01-02,HIGH_RISK,SMS,v3,False,,,,False
TGT0016660,ACC0009292,2026-01-02,DPD>=60,FIELD,legacy,False,,,,False
TGT0042959,ACC0005255,2026-01-02,NPA,WHATSAPP,v3,False,,,,False
TGT0029415,ACC0011763,2026-01-02,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0028230,ACC0011003,2026-01-02,PROMISE_BROKEN,WHATSAPP,v2,False,,,,False
TGT0014755,ACC0023096,2026-01-02,NPA,FIELD,v1,False,,,,False
TGT0030989,ACC0029858,2026-01-02,PROMISE_BROKEN,FIELD,v1,False,,,,False
TGT0031021,ACC0000794,2026-01-02,NPA,WHATSAPP,v1,False,,,,False
TGT0020598,ACC0014935,2026-01-02,HIGH_RISK,FIELD,v1,False,,,,False
TGT0030657,ACC0001351,2026-01-02,DPD>=30,FIELD,v2,False,,,,False
TGT0014246,ACC0016050,2026-01-02,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0013636,ACC0011229,2026-01-02,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0031521,ACC0029683,2026-01-02,NPA,WHATSAPP,v1,False,,,,False
TGT0041366,ACC0002476,2026-01-02,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0030482,ACC0016238,2026-01-02,DPD>=60,FIELD,legacy,False,,,,False
TGT0000428,ACC0015719,2026-01-02,HIGH_RISK,FIELD,v2,False,,,,False
TGT0009815,ACC0003531,2026-01-02,DPD>=30,SMS,legacy,False,,,,False
TGT0011490,ACC0019189,2026-01-02,DPD>=60,VOICE,legacy,False,,,,False
TGT0011519,ACC0005144,2026-01-02,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0026932,ACC0015894,2026-01-02,DPD>=60,SMS,v3,False,,,,False
TGT0028761,ACC0007597,2026-01-02,HIGH_RISK,SMS,legacy,False,,,,False
TGT0031402,ACC0013805,2026-01-02,DPD>=30,FIELD,v2,False,,,,False
TGT0020982,ACC0005503,2026-01-02,DPD>=60,FIELD,legacy,False,,,,False
TGT0043375,ACC0008178,2026-01-02,NPA,WHATSAPP,v1,False,,,,False
TGT0017384,ACC0007869,2026-01-02,DPD>=30,FIELD,v1,False,,,,False
TGT0005126,ACC0000382,2026-01-02,DPD>=30,SMS,legacy,False,,,,False
TGT0005240,ACC0025187,2026-01-02,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0031422,ACC0013355,2026-01-02,DPD>=60,SMS,v2,False,,,,False
TGT0038240,ACC0013022,2026-01-02,DPD>=60,SMS,v1,False,,,,False
TGT0005691,ACC0022308,2026-01-02,DPD>=60,FIELD,v2,False,,,,False
TGT0015043,ACC0023922,2026-01-02,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0043150,ACC0023674,2026-01-02,DPD>=30,SMS,legacy,False,,,,False
TGT0004772,ACC0006515,2026-01-02,NPA,SMS,v1,False,,,,False
TGT0000446,ACC0022589,2026-01-02,NPA,VOICE,v1,False,,,,False
TGT0014605,ACC0028151,2026-01-02,NPA,FIELD,legacy,False,,,,False
TGT0005498,ACC0014035,2026-01-02,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0009675,ACC0005969,2026-01-02,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0004714,ACC0028946,2026-01-02,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0027823,ACC0011436,2026-01-02,DPD>=60,VOICE,v1,False,,,,False
TGT0043506,ACC0008733,2026-01-02,PROMISE_BROKEN,FIELD,v1,False,,,,False
TGT0043152,ACC0007537,2026-01-02,PROMISE_BROKEN,WHATSAPP,v2,False,,,,False
TGT0038107,ACC0015131,2026-01-02,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0027880,ACC0018063,2026-01-02,DPD>=30,WHATSAPP,v2,False,,,,False
TGT0012794,ACC0002278,2026-01-02,DPD>=60,VOICE,legacy,False,,,,False
TGT0010647,ACC0026334,2026-01-02,NPA,FIELD,v1,False,,,,False
TGT0012246,ACC0010388,2026-01-02,PROMISE_BROKEN,FIELD,v1,False,,,,False
TGT0018405,ACC0027632,2026-01-02,DPD>=60,FIELD,legacy,False,,,,False
TGT0018450,ACC0028946,2026-01-02,DPD>=60,SMS,v2,False,,,,False
TGT0040183,ACC0001040,2026-01-02,NPA,SMS,v2,False,,,,False
TGT0040169,ACC0007776,2026-01-02,DPD>=60,FIELD,v1,False,,,,False
TGT0040022,ACC0022362,2026-01-02,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0041016,ACC0014811,2026-01-02,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0039846,ACC0005845,2026-01-02,HIGH_RISK,SMS,legacy,False,,,,False
TGT0039692,ACC0025510,2026-01-02,HIGH_RISK,FIELD,v1,False,,,,False
TGT0001403,ACC0022940,2026-01-02,HIGH_RISK,WHATSAPP,v3,False,,,,False
TGT0041122,ACC0009823,2026-01-02,DPD>=30,VOICE,legacy,False,,,,False
TGT0012568,ACC0003552,2026-01-02,DPD>=30,VOICE,legacy,False,,,,False
TGT0038997,ACC0015120,2026-01-02,NPA,SMS,v2,False,,,,False
TGT0041286,ACC0020281,2026-01-02,DPD>=60,FIELD,v1,False,,,,False
TGT0018694,ACC0001521,2026-01-02,DPD>=30,SMS,v1,False,,,,False
TGT0038732,ACC0015054,2026-01-02,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0012631,ACC0001675,2026-01-02,NPA,SMS,v3,False,,,,False
TGT0038614,ACC0005973,2026-01-02,NPA,WHATSAPP,legacy,False,,,,False
TGT0038570,ACC0017618,2026-01-02,DPD>=60,FIELD,legacy,False,,,,False
TGT0038475,ACC0017593,2026-01-02,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0038007,ACC0022445,2026-01-02,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0012071,ACC0025780,2026-01-02,DPD>=60,VOICE,v3,False,,,,False
TGT0040771,ACC0027580,2026-01-02,NPA,FIELD,legacy,False,,,,False
TGT0012442,ACC0001916,2026-01-02,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0041435,ACC0005533,2026-01-02,DPD>=60,SMS,v1,False,,,,False
TGT0038498,ACC0021478,2026-01-02,DPD>=60,FIELD,v3,False,,,,False
TGT0012808,ACC0017528,2026-01-02,DPD>=60,FIELD,v1,False,,,,False
TGT0041456,ACC0010194,2026-01-02,DPD>=60,SMS,v3,False,,,,False
TGT0037817,ACC0028259,2026-01-02,HIGH_RISK,VOICE,v1,False,,,,False
TGT0036271,ACC0010672,2026-01-02,HIGH_RISK,SMS,v1,False,,,,False
TGT0012820,ACC0013385,2026-01-02,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0037739,ACC0024792,2026-01-02,NPA,SMS,legacy,False,,,,False
TGT0037480,ACC0001626,2026-01-02,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0002436,ACC0002186,2026-01-02,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0002451,ACC0003337,2026-01-02,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0010732,ACC0001021,2026-01-02,DPD>=30,FIELD,v2,False,,,,False
TGT0001154,ACC0014790,2026-01-02,PROMISE_BROKEN,VOICE,v1,False,,,,False
TGT0002174,ACC0011040,2026-01-02,DPD>=60,SMS,v3,False,,,,False
TGT0018986,ACC0002873,2026-01-02,PROMISE_BROKEN,WHATSAPP,v2,False,,,,False
TGT0002607,ACC0025746,2026-01-02,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0002635,ACC0017736,2026-01-02,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0036799,ACC0009910,2026-01-02,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0019054,ACC0013494,2026-01-02,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0008620,ACC0025367,2026-01-02,DPD>=60,VOICE,legacy,False,,,,False
TGT0038351,ACC0002039,2026-01-02,PROMISE_BROKEN,FIELD,v1,False,,,,False
TGT0002795,ACC0005331,2026-01-02,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0037217,ACC0012037,2026-01-02,DPD>=30,SMS,legacy,False,,,,False
TGT0011948,ACC0012245,2026-01-03,DPD>=60,VOICE,v2,False,,,,False
TGT0037201,ACC0019152,2026-01-03,NPA,VOICE,v1,False,,,,False
TGT0018924,ACC0025621,2026-01-03,PROMISE_BROKEN,WHATSAPP,v1,False,,,,False
TGT0010733,ACC0020792,2026-01-03,HIGH_RISK,FIELD,v1,False,,,,False
TGT0021548,ACC0010381,2026-01-03,HIGH_RISK,SMS,legacy,False,,,,False
TGT0021675,ACC0006147,2026-01-03,DPD>=60,SMS,legacy,False,,,,False
TGT0009372,ACC0020509,2026-01-03,HIGH_RISK,SMS,v3,False,,,,False
TGT0034720,ACC0013427,2026-01-03,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0037175,ACC0012295,2026-01-03,DPD>=60,VOICE,legacy,False,,,,False
TGT0023489,ACC0018173,2026-01-03,NPA,FIELD,v2,False,,,,False
TGT0023603,ACC0017192,2026-01-03,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0006842,ACC0003894,2026-01-03,HIGH_RISK,SMS,legacy,False,,,,False
TGT0017434,ACC0023499,2026-01-03,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0013100,ACC0025748,2026-01-03,HIGH_RISK,SMS,v3,False,,,,False
TGT0007515,ACC0015813,2026-01-03,DPD>=60,FIELD,legacy,False,,,,False
TGT0017501,ACC0022680,2026-01-03,NPA,VOICE,v1,False,,,,False
TGT0036496,ACC0010153,2026-01-03,NPA,FIELD,v1,False,,,,False
TGT0036475,ACC0002509,2026-01-03,PROMISE_BROKEN,WHATSAPP,legacy,False,,,,False
TGT0002760,ACC0020552,2026-01-03,DPD>=60,SMS,legacy,False,,,,False
TGT0008318,ACC0004221,2026-01-03,NPA,SMS,v1,False,,,,False
TGT0008625,ACC0011772,2026-01-03,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0003264,ACC0009138,2026-01-03,NPA,FIELD,v3,False,,,,False
TGT0009346,ACC0000433,2026-01-03,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0034938,ACC0022716,2026-01-03,HIGH_RISK,FIELD,v1,False,,,,False
TGT0010569,ACC0026616,2026-01-03,DPD>=30,SMS,v3,False,,,,False
TGT0013438,ACC0029050,2026-01-03,DPD>=60,FIELD,legacy,False,,,,False
TGT0019074,ACC0016111,2026-01-03,DPD>=60,SMS,v3,False,,,,False
TGT0041133,ACC0022839,2026-01-03,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0010555,ACC0029500,2026-01-03,DPD>=30,FIELD,legacy,False,,,,False
TGT0039391,ACC0016972,2026-01-03,DPD>=60,SMS,v2,False,,,,False
TGT0001691,ACC0004880,2026-01-03,DPD>=30,SMS,legacy,False,,,,False
TGT0023368,ACC0019102,2026-01-03,DPD>=60,FIELD,v1,False,,,,False
TGT0041530,ACC0022783,2026-01-03,DPD>=30,FIELD,v3,False,,,,False
TGT0006953,ACC0001335,2026-01-03,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0017267,ACC0009687,2026-01-03,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0002929,ACC0027239,2026-01-03,HIGH_RISK,SMS,v2,False,,,,False
TGT0035060,ACC0002217,2026-01-03,DPD>=60,FIELD,v1,False,,,,False
TGT0024119,ACC0009827,2026-01-03,PROMISE_BROKEN,FIELD,v3,False,,,,False
TGT0024250,ACC0000022,2026-01-03,PROMISE_BROKEN,SMS,v3,False,,,,False
TGT0003043,ACC0006324,2026-01-03,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0024366,ACC0017665,2026-01-03,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0003093,ACC0009397,2026-01-03,DPD>=60,SMS,v1,False,,,,False
TGT0019165,ACC0017372,2026-01-03,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0019365,ACC0025058,2026-01-03,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0016943,ACC0004076,2026-01-03,NPA,FIELD,v1,False,,,,False
TGT0035122,ACC0016465,2026-01-03,DPD>=60,FIELD,legacy,False,,,,False
TGT0016499,ACC0009114,2026-01-03,DPD>=60,SMS,legacy,False,,,,False
TGT0042109,ACC0018032,2026-01-03,DPD>=60,FIELD,v2,False,,,,False
TGT0041929,ACC0029135,2026-01-03,DPD>=30,SMS,v3,False,,,,False
TGT0029957,ACC0004626,2026-01-03,HIGH_RISK,FIELD,v3,False,,,,False
TGT0005763,ACC0010830,2026-01-03,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0009750,ACC0024987,2026-01-03,DPD>=60,VOICE,v3,False,,,,False
TGT0015331,ACC0022296,2026-01-03,PROMISE_BROKEN,FIELD,v2,False,,,,False
TGT0005431,ACC0000773,2026-01-03,DPD>=60,SMS,v1,False,,,,False
TGT0026872,ACC0006219,2026-01-03,DPD>=60,FIELD,legacy,False,,,,False
TGT0005582,ACC0021098,2026-01-03,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0043356,ACC0003517,2026-01-03,DPD>=60,FIELD,v3,False,,,,False
TGT0011462,ACC0027231,2026-01-03,HIGH_RISK,SMS,legacy,False,,,,False
TGT0027147,ACC0029025,2026-01-03,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0026631,ACC0015760,2026-01-03,NPA,FIELD,legacy,False,,,,False
TGT0028751,ACC0026028,2026-01-03,DPD>=60,SMS,v1,False,,,,False
TGT0017648,ACC0000583,2026-01-03,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0029119,ACC0019624,2026-01-03,DPD>=30,SMS,legacy,False,,,,False
TGT0027759,ACC0025747,2026-01-03,DPD>=30,WHATSAPP,legacy,False,,,,False
TGT0005179,ACC0018057,2026-01-03,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0005212,ACC0024273,2026-01-03,NPA,WHATSAPP,v1,False,,,,False
TGT0015227,ACC0013799,2026-01-03,HIGH_RISK,FIELD,v1,False,,,,False
TGT0016601,ACC0002326,2026-01-03,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0026346,ACC0008467,2026-01-03,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0027644,ACC0021204,2026-01-03,DPD>=60,VOICE,legacy,False,,,,False
TGT0028910,ACC0002037,2026-01-03,DPD>=30,FIELD,v3,False,,,,False
TGT0012456,ACC0024079,2026-01-03,NPA,VOICE,legacy,False,,,,False
TGT0017793,ACC0011608,2026-01-03,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0004915,ACC0025409,2026-01-03,DPD>=30,VOICE,v2,False,,,,False
TGT0043352,ACC0018743,2026-01-03,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0026454,ACC0015964,2026-01-03,PROMISE_BROKEN,SMS,v2,False,,,,False
TGT0028482,ACC0007730,2026-01-03,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0028582,ACC0000881,2026-01-03,DPD>=60,SMS,legacy,False,,,,False
TGT0017411,ACC0006653,2026-01-03,NPA,SMS,v3,False,,,,False
TGT0004981,ACC0029340,2026-01-03,DPD>=60,FIELD,legacy,False,,,,False
TGT0027037,ACC0028719,2026-01-03,HIGH_RISK,SMS,v3,False,,,,False
TGT0043656,ACC0010857,2026-01-03,DPD>=30,VOICE,legacy,False,,,,False
TGT0028703,ACC0007581,2026-01-03,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0005780,ACC0016575,2026-01-03,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0026461,ACC0017513,2026-01-03,DPD>=60,FIELD,v3,False,,,,False
TGT0015350,ACC0017486,2026-01-03,DPD>=30,VOICE,v3,False,,,,False
TGT0020924,ACC0018909,2026-01-03,PROMISE_BROKEN,WHATSAPP,v2,False,,,,False
TGT0005841,ACC0025569,2026-01-03,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0000353,ACC0007472,2026-01-03,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0026448,ACC0024237,2026-01-03,NPA,WHATSAPP,v1,False,,,,False
TGT0027504,ACC0018138,2026-01-03,NPA,WHATSAPP,v3,False,,,,False
TGT0029041,ACC0019081,2026-01-03,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0027376,ACC0021742,2026-01-03,DPD>=60,WHATSAPP,v1,False,,,,False
TGT0007714,ACC0024366,2026-01-03,NPA,VOICE,v3,False,,,,False
TGT0043944,ACC0020445,2026-01-03,DPD>=30,SMS,legacy,False,,,,False
TGT0015073,ACC0013188,2026-01-03,DPD>=60,VOICE,legacy,False,,,,False
TGT0026933,ACC0003405,2026-01-03,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0016699,ACC0001378,2026-01-03,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0005049,ACC0023702,2026-01-03,NPA,VOICE,v1,False,,,,False
TGT0015127,ACC0029746,2026-01-03,HIGH_RISK,WHATSAPP,v1,False,,,,False
TGT0017811,ACC0024217,2026-01-03,NPA,VOICE,v2,False,,,,False
TGT0012170,ACC0006434,2026-01-03,DPD>=60,SMS,legacy,False,,,,False
TGT0012445,ACC0019076,2026-01-03,PROMISE_BROKEN,WHATSAPP,v1,False,,,,False
TGT0001610,ACC0015027,2026-01-03,HIGH_RISK,FIELD,v1,False,,,,False
TGT0039808,ACC0010200,2026-01-03,HIGH_RISK,SMS,v2,False,,,,False
TGT0000665,ACC0001043,2026-01-03,DPD>=60,VOICE,legacy,False,,,,False
TGT0031266,ACC0026315,2026-01-03,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0009519,ACC0001322,2026-01-03,PROMISE_BROKEN,WHATSAPP,v3,False,,,,False
TGT0025846,ACC0026631,2026-01-03,NPA,SMS,v3,False,,,,False
TGT0031108,ACC0021609,2026-01-03,NPA,VOICE,legacy,False,,,,False
TGT0025860,ACC0024280,2026-01-03,NPA,VOICE,v2,False,,,,False
TGT0020284,ACC0021560,2026-01-03,HIGH_RISK,SMS,legacy,False,,,,False
TGT0042971,ACC0006096,2026-01-03,NPA,VOICE,v1,False,,,,False
TGT0004383,ACC0012713,2026-01-03,DPD>=30,VOICE,v2,False,,,,False
TGT0016761,ACC0008649,2026-01-03,DPD>=30,FIELD,v3,False,,,,False
TGT0032796,ACC0000366,2026-01-03,HIGH_RISK,VOICE,v1,False,,,,False
TGT0006134,ACC0007015,2026-01-03,NPA,FIELD,v1,False,,,,False
TGT0030473,ACC0016291,2026-01-03,NPA,WHATSAPP,v1,False,,,,False
TGT0020393,ACC0025838,2026-01-03,NPA,FIELD,v1,False,,,,False
TGT0030239,ACC0013228,2026-01-03,DPD>=30,VOICE,v3,False,,,,False
TGT0016731,ACC0002373,2026-01-03,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0014565,ACC0013996,2026-01-03,NPA,VOICE,v3,False,,,,False
TGT0014580,ACC0014361,2026-01-03,DPD>=30,VOICE,v3,False,,,,False
TGT0030563,ACC0020579,2026-01-03,NPA,VOICE,legacy,False,,,,False
TGT0042598,ACC0007047,2026-01-03,NPA,FIELD,v3,False,,,,False
TGT0006200,ACC0012913,2026-01-03,HIGH_RISK,FIELD,v1,False,,,,False
TGT0031552,ACC0014236,2026-01-03,DPD>=30,SMS,v3,False,,,,False
TGT0016547,ACC0012719,2026-01-03,DPD>=60,FIELD,v2,False,,,,False
TGT0044292,ACC0005357,2026-01-03,DPD>=60,SMS,legacy,False,,,,False
TGT0026906,ACC0027823,2026-01-03,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0013820,ACC0015154,2026-01-03,DPD>=30,WHATSAPP,v2,False,,,,False
TGT0034393,ACC0022343,2026-01-03,DPD>=60,VOICE,v2,False,,,,False
TGT0025044,ACC0013704,2026-01-03,NPA,SMS,v1,False,,,,False
TGT0011081,ACC0024728,2026-01-03,NPA,SMS,v3,False,,,,False
TGT0034468,ACC0021402,2026-01-03,DPD>=60,VOICE,legacy,False,,,,False
TGT0034579,ACC0012410,2026-01-03,DPD>=30,VOICE,legacy,False,,,,False
TGT0032895,ACC0021010,2026-01-03,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0033185,ACC0026866,2026-01-03,PROMISE_BROKEN,VOICE,v2,False,,,,False
TGT0000825,ACC0012107,2026-01-03,NPA,VOICE,v1,False,,,,False
TGT0024916,ACC0014574,2026-01-03,NPA,WHATSAPP,v3,False,,,,False
TGT0034330,ACC0017401,2026-01-03,DPD>=30,FIELD,v3,False,,,,False
TGT0044293,ACC0012365,2026-01-03,HIGH_RISK,VOICE,v2,False,,,,False
TGT0019660,ACC0002775,2026-01-03,DPD>=60,VOICE,v3,False,,,,False
TGT0013626,ACC0000575,2026-01-03,PROMISE_BROKEN,VOICE,v3,False,,,,False
TGT0018019,ACC0016257,2026-01-03,HIGH_RISK,VOICE,v1,False,,,,False
TGT0042301,ACC0015395,2026-01-03,NPA,SMS,v3,False,,,,False
TGT0019848,ACC0017050,2026-01-03,DPD>=30,VOICE,v3,False,,,,False
TGT0009437,ACC0014059,2026-01-03,HIGH_RISK,VOICE,legacy,False,,,,False
TGT0006501,ACC0023514,2026-01-03,DPD>=30,FIELD,v2,False,,,,False
TGT0042437,ACC0001792,2026-01-03,HIGH_RISK,WHATSAPP,legacy,False,,,,False
TGT0042585,ACC0027331,2026-01-03,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0018056,ACC0004157,2026-01-03,HIGH_RISK,VOICE,v3,False,,,,False
TGT0003595,ACC0024887,2026-01-03,DPD>=30,WHATSAPP,v3,False,,,,False
TGT0008159,ACC0028711,2026-01-03,DPD>=60,WHATSAPP,v2,False,,,,False
TGT0042626,ACC0013172,2026-01-03,DPD>=30,SMS,v3,False,,,,False
TGT0044431,ACC0012960,2026-01-03,DPD>=60,VOICE,v1,False,,,,False
TGT0032507,ACC0011136,2026-01-03,DPD>=30,WHATSAPP,legacy,False,,,,False
TGT0001233,ACC0007732,2026-01-03,NPA,SMS,legacy,False,,,,False
TGT0010485,ACC0020681,2026-01-03,DPD>=60,WHATSAPP,legacy,False,,,,False
TGT0007057,ACC0013858,2026-01-03,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0044772,ACC0018617,2026-01-03,DPD>=60,SMS,legacy,False,,,,False
TGT0001181,ACC0003449,2026-01-03,PROMISE_BROKEN,FIELD,legacy,False,,,,False
TGT0008412,ACC0028886,2026-01-03,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0023222,ACC0003686,2026-01-03,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0023235,ACC0009544,2026-01-03,PROMISE_BROKEN,VOICE,v1,False,,,,False
TGT0023307,ACC0006969,2026-01-03,DPD>=30,SMS,legacy,False,,,,False
TGT0039249,ACC0007142,2026-01-03,DPD>=60,SMS,v2,False,,,,False
TGT0007448,ACC0001717,2026-01-03,DPD>=30,FIELD,legacy,False,,,,False
TGT0007234,ACC0000641,2026-01-03,DPD>=60,VOICE,v3,False,PAYMENT0021770,2026-01-08 19:25:58,41461.21,True
TGT0012087,ACC0000472,2026-01-03,DPD>=60,SMS,v3,False,,,,False
TGT0040483,ACC0011520,2026-01-03,DPD>=60,SMS,legacy,False,,,,False
TGT0012156,ACC0015931,2026-01-03,DPD>=60,VOICE,v3,False,,,,False
TGT0001483,ACC0014358,2026-01-03,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0018418,ACC0017439,2026-01-03,DPD>=60,WHATSAPP,v3,False,,,,False
TGT0018426,ACC0009246,2026-01-03,HIGH_RISK,FIELD,legacy,False,,,,False
TGT0001563,ACC0013519,2026-01-03,DPD>=30,VOICE,v1,False,,,,False
TGT0040207,ACC0007784,2026-01-03,DPD>=30,VOICE,v1,False,,,,False
TGT0040998,ACC0025159,2026-01-03,DPD>=30,VOICE,v3,False,,,,False
TGT0008689,ACC0014535,2026-01-03,PROMISE_BROKEN,SMS,v1,False,,,,False
TGT0008582,ACC0021353,2026-01-03,HIGH_RISK,VOICE,v2,False,,,,False
TGT0041245,ACC0014541,2026-01-03,PROMISE_BROKEN,FIELD,v2,False,,,,False
TGT0023364,ACC0004736,2026-01-03,NPA,FIELD,v1,False,,,,False
TGT0039173,ACC0001812,2026-01-03,DPD>=60,VOICE,v3,False,,,,False
TGT0044842,ACC0012013,2026-01-03,PROMISE_BROKEN,VOICE,legacy,False,,,,False
TGT0044207,ACC0007691,2026-01-03,HIGH_RISK,VOICE,v1,False,,,,False
TGT0032096,ACC0014616,2026-01-03,DPD>=60,FIELD,v2,False,,,,False
TGT0000725,ACC0006974,2026-01-03,DPD>=30,FIELD,v3,False,,,,False
TGT0031459,ACC0019832,2026-01-03,DPD>=60,FIELD,v2,False,,,,False
TGT0004192,ACC0007812,2026-01-03,HIGH_RISK,WHATSAPP,v2,False,,,,False
TGT0014151,ACC0023619,2026-01-03,DPD>=30,VOICE,legacy,False,,,,False
TGT0009978,ACC0000898,2026-01-03,NPA,VOICE,v2,False,,,,False
TGT0010829,ACC0026019,2026-01-03,DPD>=30,FIELD,v3,False,,,,False
TGT0031791,ACC0002099,2026-01-03,HIGH_RISK,FIELD,v3,False,,,,False
TGT0014207,ACC0004139,2026-01-03,NPA,VOICE,legacy,False,,,,False
TGT0044229,ACC0011237,2026-01-03,NPA,FIELD,v1,False,,,,False
TGT0025653,ACC0023213,2026-01-03,DPD>=60,WHATSAPP,v1,False,,,,False
TGT0031592,ACC0005496,2026-01-03,PROMISE_BROKEN,SMS,legacy,False,,,,False
TGT0031952,ACC0002666,2026-01-03,DPD>=30,FIELD,v3,False,,,,False
TGT0004113,ACC0019099,2026-01-03,DPD>=30,SMS,v3,False,,,,False
TGT0035178,ACC0015754,2026-01-03,DPD>=60,SMS,v3,False,,,,False
